country_region_code;country_region;sub_region_1;iso_3166_2_code;place_id;date;retail_and_recreation_percent_change_from_baseline;grocery_and_pharmacy_percent_change_from_baseline;parks_percent_change_from_baseline;transit_stations_percent_change_from_baseline;workplaces_percent_change_from_baseline;residential_percent_change_from_baseline
SV;El Salvador;Cabañas Department;SV-CA;ChIJh_-eGbBCY48RQ-BRDOCiMV8;2022-06-28;0;0;-3;0;10;0
SV;El Salvador;Cabañas Department;SV-CA;ChIJh_-eGbBCY48RQ-BRDOCiMV8;2022-06-29;0;0;8;0;11;0
SV;El Salvador;Cabañas Department;SV-CA;ChIJh_-eGbBCY48RQ-BRDOCiMV8;2022-06-30;0;0;1;0;15;0
SV;El Salvador;Cabañas Department;SV-CA;ChIJh_-eGbBCY48RQ-BRDOCiMV8;2022-07-01;0;0;-1;0;23;0
SV;El Salvador;Cabañas Department;SV-CA;ChIJh_-eGbBCY48RQ-BRDOCiMV8;2022-07-02;0;0;-11;0;5;0
SV;El Salvador;Cabañas Department;SV-CA;ChIJh_-eGbBCY48RQ-BRDOCiMV8;2022-07-03;0;0;-8;0;-4;0
SV;El Salvador;Cabañas Department;SV-CA;ChIJh_-eGbBCY48RQ-BRDOCiMV8;2022-07-04;0;0;-5;0;-5;0
SV;El Salvador;Cabañas Department;SV-CA;ChIJh_-eGbBCY48RQ-BRDOCiMV8;2022-07-05;0;0;-7;0;-8;0
SV;El Salvador;Cabañas Department;SV-CA;ChIJh_-eGbBCY48RQ-BRDOCiMV8;2022-07-06;0;0;-1;0;-6;0
SV;El Salvador;Cabañas Department;SV-CA;ChIJh_-eGbBCY48RQ-BRDOCiMV8;2022-07-07;0;0;2;0;10;0
SV;El Salvador;Cabañas Department;SV-CA;ChIJh_-eGbBCY48RQ-BRDOCiMV8;2022-07-08;0;0;-3;0;18;0
SV;El Salvador;Cabañas Department;SV-CA;ChIJh_-eGbBCY48RQ-BRDOCiMV8;2022-07-09;0;0;-7;0;9;0
SV;El Salvador;Cabañas Department;SV-CA;ChIJh_-eGbBCY48RQ-BRDOCiMV8;2022-07-10;0;0;-5;0;-4;0
SV;El Salvador;Cabañas Department;SV-CA;ChIJh_-eGbBCY48RQ-BRDOCiMV8;2022-07-11;0;0;-8;0;13;0
SV;El Salvador;Cabañas Department;SV-CA;ChIJh_-eGbBCY48RQ-BRDOCiMV8;2022-07-12;0;0;1;0;13;0
SV;El Salvador;Cabañas Department;SV-CA;ChIJh_-eGbBCY48RQ-BRDOCiMV8;2022-07-13;0;0;4;0;10;0
SV;El Salvador;Cabañas Department;SV-CA;ChIJh_-eGbBCY48RQ-BRDOCiMV8;2022-07-14;0;0;5;0;12;0
SV;El Salvador;Cabañas Department;SV-CA;ChIJh_-eGbBCY48RQ-BRDOCiMV8;2022-07-15;0;0;5;0;15;0
SV;El Salvador;Cabañas Department;SV-CA;ChIJh_-eGbBCY48RQ-BRDOCiMV8;2022-07-16;0;0;-6;0;7;0
SV;El Salvador;Cabañas Department;SV-CA;ChIJh_-eGbBCY48RQ-BRDOCiMV8;2022-07-17;0;0;-1;0;-5;0
SV;El Salvador;Cabañas Department;SV-CA;ChIJh_-eGbBCY48RQ-BRDOCiMV8;2022-07-18;0;0;-1;0;12;0
SV;El Salvador;Cabañas Department;SV-CA;ChIJh_-eGbBCY48RQ-BRDOCiMV8;2022-07-19;0;0;2;0;10;0
SV;El Salvador;Cabañas Department;SV-CA;ChIJh_-eGbBCY48RQ-BRDOCiMV8;2022-07-20;0;0;11;0;13;0
SV;El Salvador;Cabañas Department;SV-CA;ChIJh_-eGbBCY48RQ-BRDOCiMV8;2022-07-21;0;0;2;0;12;0
SV;El Salvador;Cabañas Department;SV-CA;ChIJh_-eGbBCY48RQ-BRDOCiMV8;2022-07-22;0;0;2;0;19;0
SV;El Salvador;Cabañas Department;SV-CA;ChIJh_-eGbBCY48RQ-BRDOCiMV8;2022-07-23;0;0;-5;0;8;0
SV;El Salvador;Cabañas Department;SV-CA;ChIJh_-eGbBCY48RQ-BRDOCiMV8;2022-07-24;0;0;-1;0;-1;0
SV;El Salvador;Cabañas Department;SV-CA;ChIJh_-eGbBCY48RQ-BRDOCiMV8;2022-07-25;0;0;-6;0;12;0
SV;El Salvador;Cabañas Department;SV-CA;ChIJh_-eGbBCY48RQ-BRDOCiMV8;2022-07-26;0;0;2;0;18;0
SV;El Salvador;Cabañas Department;SV-CA;ChIJh_-eGbBCY48RQ-BRDOCiMV8;2022-07-27;0;0;6;0;14;0
SV;El Salvador;Cabañas Department;SV-CA;ChIJh_-eGbBCY48RQ-BRDOCiMV8;2022-07-28;0;0;9;0;20;0
SV;El Salvador;Cabañas Department;SV-CA;ChIJh_-eGbBCY48RQ-BRDOCiMV8;2022-07-29;0;0;5;0;26;0
SV;El Salvador;Cabañas Department;SV-CA;ChIJh_-eGbBCY48RQ-BRDOCiMV8;2022-07-30;0;0;-4;0;9;0
SV;El Salvador;Cabañas Department;SV-CA;ChIJh_-eGbBCY48RQ-BRDOCiMV8;2022-07-31;0;0;5;0;1;0
SV;El Salvador;Cabañas Department;SV-CA;ChIJh_-eGbBCY48RQ-BRDOCiMV8;2022-08-01;0;0;-3;0;-4;0
SV;El Salvador;Cabañas Department;SV-CA;ChIJh_-eGbBCY48RQ-BRDOCiMV8;2022-08-02;0;0;-2;0;-4;0
SV;El Salvador;Cabañas Department;SV-CA;ChIJh_-eGbBCY48RQ-BRDOCiMV8;2022-08-03;0;0;17;0;-7;0
SV;El Salvador;Cabañas Department;SV-CA;ChIJh_-eGbBCY48RQ-BRDOCiMV8;2022-08-04;0;0;8;0;-17;0
SV;El Salvador;Cabañas Department;SV-CA;ChIJh_-eGbBCY48RQ-BRDOCiMV8;2022-08-05;0;0;7;0;-22;0
SV;El Salvador;Cabañas Department;SV-CA;ChIJh_-eGbBCY48RQ-BRDOCiMV8;2022-08-06;0;0;3;0;-10;0
SV;El Salvador;Cabañas Department;SV-CA;ChIJh_-eGbBCY48RQ-BRDOCiMV8;2022-08-07;0;0;4;0;2;0
SV;El Salvador;Cabañas Department;SV-CA;ChIJh_-eGbBCY48RQ-BRDOCiMV8;2022-08-08;0;0;-2;0;18;0
SV;El Salvador;Cabañas Department;SV-CA;ChIJh_-eGbBCY48RQ-BRDOCiMV8;2022-08-09;0;0;3;0;18;0
SV;El Salvador;Cabañas Department;SV-CA;ChIJh_-eGbBCY48RQ-BRDOCiMV8;2022-08-10;0;0;10;0;19;0
SV;El Salvador;Cabañas Department;SV-CA;ChIJh_-eGbBCY48RQ-BRDOCiMV8;2022-08-11;0;0;1;0;14;0
SV;El Salvador;Cabañas Department;SV-CA;ChIJh_-eGbBCY48RQ-BRDOCiMV8;2022-08-12;0;0;1;0;25;0
SV;El Salvador;Cabañas Department;SV-CA;ChIJh_-eGbBCY48RQ-BRDOCiMV8;2022-08-13;0;0;3;0;18;0
SV;El Salvador;Cabañas Department;SV-CA;ChIJh_-eGbBCY48RQ-BRDOCiMV8;2022-08-14;0;0;11;0;14;0
SV;El Salvador;Cabañas Department;SV-CA;ChIJh_-eGbBCY48RQ-BRDOCiMV8;2022-08-15;0;0;3;0;25;0
SV;El Salvador;Cabañas Department;SV-CA;ChIJh_-eGbBCY48RQ-BRDOCiMV8;2022-08-16;0;0;10;0;21;0
SV;El Salvador;Cabañas Department;SV-CA;ChIJh_-eGbBCY48RQ-BRDOCiMV8;2022-08-17;0;0;10;0;21;0
SV;El Salvador;Cabañas Department;SV-CA;ChIJh_-eGbBCY48RQ-BRDOCiMV8;2022-08-18;0;0;10;0;24;0
SV;El Salvador;Cabañas Department;SV-CA;ChIJh_-eGbBCY48RQ-BRDOCiMV8;2022-08-19;0;0;7;0;26;0
SV;El Salvador;Cabañas Department;SV-CA;ChIJh_-eGbBCY48RQ-BRDOCiMV8;2022-08-20;0;0;-5;0;15;0
SV;El Salvador;Cabañas Department;SV-CA;ChIJh_-eGbBCY48RQ-BRDOCiMV8;2022-08-21;0;0;0;0;2;0
SV;El Salvador;Cabañas Department;SV-CA;ChIJh_-eGbBCY48RQ-BRDOCiMV8;2022-08-22;0;0;-2;0;23;0
SV;El Salvador;Cabañas Department;SV-CA;ChIJh_-eGbBCY48RQ-BRDOCiMV8;2022-08-23;0;0;5;0;23;0
SV;El Salvador;Cabañas Department;SV-CA;ChIJh_-eGbBCY48RQ-BRDOCiMV8;2022-08-24;0;0;4;0;24;0
SV;El Salvador;Cabañas Department;SV-CA;ChIJh_-eGbBCY48RQ-BRDOCiMV8;2022-08-25;0;0;6;0;23;0
SV;El Salvador;Cabañas Department;SV-CA;ChIJh_-eGbBCY48RQ-BRDOCiMV8;2022-08-26;0;0;4;0;27;0
SV;El Salvador;Cabañas Department;SV-CA;ChIJh_-eGbBCY48RQ-BRDOCiMV8;2022-08-27;0;0;-3;0;19;0
SV;El Salvador;Cabañas Department;SV-CA;ChIJh_-eGbBCY48RQ-BRDOCiMV8;2022-08-28;0;0;8;0;8;0
SV;El Salvador;Cabañas Department;SV-CA;ChIJh_-eGbBCY48RQ-BRDOCiMV8;2022-08-29;0;0;-3;0;26;0
SV;El Salvador;Cabañas Department;SV-CA;ChIJh_-eGbBCY48RQ-BRDOCiMV8;2022-08-30;0;0;4;0;25;0
SV;El Salvador;Cabañas Department;SV-CA;ChIJh_-eGbBCY48RQ-BRDOCiMV8;2022-08-31;0;0;1;0;23;0
SV;El Salvador;Cabañas Department;SV-CA;ChIJh_-eGbBCY48RQ-BRDOCiMV8;2022-09-01;0;0;0;0;22;0
SV;El Salvador;Cabañas Department;SV-CA;ChIJh_-eGbBCY48RQ-BRDOCiMV8;2022-09-02;0;0;2;0;23;0
SV;El Salvador;Cabañas Department;SV-CA;ChIJh_-eGbBCY48RQ-BRDOCiMV8;2022-09-03;0;0;-5;0;14;0
SV;El Salvador;Cabañas Department;SV-CA;ChIJh_-eGbBCY48RQ-BRDOCiMV8;2022-09-04;0;0;0;0;4;0
SV;El Salvador;Cabañas Department;SV-CA;ChIJh_-eGbBCY48RQ-BRDOCiMV8;2022-09-05;0;0;-5;0;17;0
SV;El Salvador;Cabañas Department;SV-CA;ChIJh_-eGbBCY48RQ-BRDOCiMV8;2022-09-06;0;0;4;0;20;0
SV;El Salvador;Cabañas Department;SV-CA;ChIJh_-eGbBCY48RQ-BRDOCiMV8;2022-09-07;0;0;10;0;22;0
SV;El Salvador;Cabañas Department;SV-CA;ChIJh_-eGbBCY48RQ-BRDOCiMV8;2022-09-08;0;0;0;0;22;0
SV;El Salvador;Cabañas Department;SV-CA;ChIJh_-eGbBCY48RQ-BRDOCiMV8;2022-09-09;0;0;3;0;32;0
SV;El Salvador;Cabañas Department;SV-CA;ChIJh_-eGbBCY48RQ-BRDOCiMV8;2022-09-10;0;0;-2;0;14;0
SV;El Salvador;Cabañas Department;SV-CA;ChIJh_-eGbBCY48RQ-BRDOCiMV8;2022-09-11;0;0;1;0;4;0
SV;El Salvador;Cabañas Department;SV-CA;ChIJh_-eGbBCY48RQ-BRDOCiMV8;2022-09-12;0;0;0;0;24;0
SV;El Salvador;Cabañas Department;SV-CA;ChIJh_-eGbBCY48RQ-BRDOCiMV8;2022-09-13;0;0;-1;0;21;0
SV;El Salvador;Cabañas Department;SV-CA;ChIJh_-eGbBCY48RQ-BRDOCiMV8;2022-09-14;0;0;7;0;19;0
SV;El Salvador;Cabañas Department;SV-CA;ChIJh_-eGbBCY48RQ-BRDOCiMV8;2022-09-15;0;0;16;0;-21;0
SV;El Salvador;Cabañas Department;SV-CA;ChIJh_-eGbBCY48RQ-BRDOCiMV8;2022-09-16;0;0;-3;0;-8;0
SV;El Salvador;Cabañas Department;SV-CA;ChIJh_-eGbBCY48RQ-BRDOCiMV8;2022-09-17;0;0;-2;0;9;0
SV;El Salvador;Cabañas Department;SV-CA;ChIJh_-eGbBCY48RQ-BRDOCiMV8;2022-09-18;0;0;-2;0;0;0
SV;El Salvador;Cabañas Department;SV-CA;ChIJh_-eGbBCY48RQ-BRDOCiMV8;2022-09-19;0;0;-4;0;15;0
SV;El Salvador;Cabañas Department;SV-CA;ChIJh_-eGbBCY48RQ-BRDOCiMV8;2022-09-20;0;0;11;0;19;0
SV;El Salvador;Cabañas Department;SV-CA;ChIJh_-eGbBCY48RQ-BRDOCiMV8;2022-09-21;0;0;9;0;16;0
SV;El Salvador;Cabañas Department;SV-CA;ChIJh_-eGbBCY48RQ-BRDOCiMV8;2022-09-22;0;0;1;0;11;0
SV;El Salvador;Cabañas Department;SV-CA;ChIJh_-eGbBCY48RQ-BRDOCiMV8;2022-09-23;0;0;5;0;4;0
SV;El Salvador;Cabañas Department;SV-CA;ChIJh_-eGbBCY48RQ-BRDOCiMV8;2022-09-24;0;0;-1;0;5;0
SV;El Salvador;Cabañas Department;SV-CA;ChIJh_-eGbBCY48RQ-BRDOCiMV8;2022-09-25;0;0;3;0;-3;0
SV;El Salvador;Cabañas Department;SV-CA;ChIJh_-eGbBCY48RQ-BRDOCiMV8;2022-09-26;0;0;0;0;14;0
SV;El Salvador;Cabañas Department;SV-CA;ChIJh_-eGbBCY48RQ-BRDOCiMV8;2022-09-27;0;0;-4;0;13;0
SV;El Salvador;Cabañas Department;SV-CA;ChIJh_-eGbBCY48RQ-BRDOCiMV8;2022-09-28;0;0;17;0;6;0
SV;El Salvador;Cabañas Department;SV-CA;ChIJh_-eGbBCY48RQ-BRDOCiMV8;2022-09-29;0;0;5;0;-1;0
SV;El Salvador;Cabañas Department;SV-CA;ChIJh_-eGbBCY48RQ-BRDOCiMV8;2022-09-30;0;0;6;0;16;0
SV;El Salvador;Cabañas Department;SV-CA;ChIJh_-eGbBCY48RQ-BRDOCiMV8;2022-10-01;0;0;-8;0;10;0
SV;El Salvador;Cabañas Department;SV-CA;ChIJh_-eGbBCY48RQ-BRDOCiMV8;2022-10-02;0;0;0;0;1;0
SV;El Salvador;Cabañas Department;SV-CA;ChIJh_-eGbBCY48RQ-BRDOCiMV8;2022-10-03;0;0;-5;0;21;0
SV;El Salvador;Cabañas Department;SV-CA;ChIJh_-eGbBCY48RQ-BRDOCiMV8;2022-10-04;0;0;2;0;21;0
SV;El Salvador;Cabañas Department;SV-CA;ChIJh_-eGbBCY48RQ-BRDOCiMV8;2022-10-05;0;0;8;0;17;0
SV;El Salvador;Cabañas Department;SV-CA;ChIJh_-eGbBCY48RQ-BRDOCiMV8;2022-10-06;0;0;-1;0;14;0
SV;El Salvador;Cabañas Department;SV-CA;ChIJh_-eGbBCY48RQ-BRDOCiMV8;2022-10-07;0;0;1;0;23;0
SV;El Salvador;Cabañas Department;SV-CA;ChIJh_-eGbBCY48RQ-BRDOCiMV8;2022-10-08;0;0;-8;0;6;0
SV;El Salvador;Cabañas Department;SV-CA;ChIJh_-eGbBCY48RQ-BRDOCiMV8;2022-10-09;0;0;-15;0;-2;0
SV;El Salvador;Cabañas Department;SV-CA;ChIJh_-eGbBCY48RQ-BRDOCiMV8;2022-10-10;0;0;-36;0;-32;0
SV;El Salvador;Cabañas Department;SV-CA;ChIJh_-eGbBCY48RQ-BRDOCiMV8;2022-10-11;0;0;-6;0;-3;0
SV;El Salvador;Cabañas Department;SV-CA;ChIJh_-eGbBCY48RQ-BRDOCiMV8;2022-10-12;0;0;1;0;5;0
SV;El Salvador;Cabañas Department;SV-CA;ChIJh_-eGbBCY48RQ-BRDOCiMV8;2022-10-13;0;0;0;0;5;0
SV;El Salvador;Cabañas Department;SV-CA;ChIJh_-eGbBCY48RQ-BRDOCiMV8;2022-10-14;0;0;-4;0;10;0
SV;El Salvador;Cabañas Department;SV-CA;ChIJh_-eGbBCY48RQ-BRDOCiMV8;2022-10-15;0;0;-7;0;14;0
SV;El Salvador;Chalatenango Department;SV-CH;ChIJ88EAd0ttY48RFspp9x5f7DA;2022-01-01;-2;0;15;0;-64;0
SV;El Salvador;Chalatenango Department;SV-CH;ChIJ88EAd0ttY48RFspp9x5f7DA;2022-01-02;0;0;20;0;-29;0
SV;El Salvador;Chalatenango Department;SV-CH;ChIJ88EAd0ttY48RFspp9x5f7DA;2022-01-03;0;0;18;0;-20;-1
SV;El Salvador;Chalatenango Department;SV-CH;ChIJ88EAd0ttY48RFspp9x5f7DA;2022-01-04;0;0;25;0;-17;-2
SV;El Salvador;Chalatenango Department;SV-CH;ChIJ88EAd0ttY48RFspp9x5f7DA;2022-01-05;0;0;26;0;-12;-2
SV;El Salvador;Chalatenango Department;SV-CH;ChIJ88EAd0ttY48RFspp9x5f7DA;2022-01-06;0;0;20;0;-11;-1
SV;El Salvador;Chalatenango Department;SV-CH;ChIJ88EAd0ttY48RFspp9x5f7DA;2022-01-07;0;0;18;0;-6;0
SV;El Salvador;Chalatenango Department;SV-CH;ChIJ88EAd0ttY48RFspp9x5f7DA;2022-01-08;50;0;6;0;-6;0
SV;El Salvador;Chalatenango Department;SV-CH;ChIJ88EAd0ttY48RFspp9x5f7DA;2022-01-09;0;0;3;0;-23;0
SV;El Salvador;Chalatenango Department;SV-CH;ChIJ88EAd0ttY48RFspp9x5f7DA;2022-01-10;0;0;23;0;-13;-1
SV;El Salvador;Chalatenango Department;SV-CH;ChIJ88EAd0ttY48RFspp9x5f7DA;2022-01-11;0;0;27;0;-9;-1
SV;El Salvador;Chalatenango Department;SV-CH;ChIJ88EAd0ttY48RFspp9x5f7DA;2022-01-12;0;0;25;0;-9;-1
SV;El Salvador;Chalatenango Department;SV-CH;ChIJ88EAd0ttY48RFspp9x5f7DA;2022-01-13;0;0;17;0;-11;-2
SV;El Salvador;Chalatenango Department;SV-CH;ChIJ88EAd0ttY48RFspp9x5f7DA;2022-01-14;0;0;24;0;0;0
SV;El Salvador;Chalatenango Department;SV-CH;ChIJ88EAd0ttY48RFspp9x5f7DA;2022-01-15;46;0;10;0;-1;0
SV;El Salvador;Chalatenango Department;SV-CH;ChIJ88EAd0ttY48RFspp9x5f7DA;2022-01-16;0;0;4;0;-21;0
SV;El Salvador;Chalatenango Department;SV-CH;ChIJ88EAd0ttY48RFspp9x5f7DA;2022-01-17;0;0;21;0;-9;1
SV;El Salvador;Chalatenango Department;SV-CH;ChIJ88EAd0ttY48RFspp9x5f7DA;2022-01-18;0;0;26;0;-11;1
SV;El Salvador;Chalatenango Department;SV-CH;ChIJ88EAd0ttY48RFspp9x5f7DA;2022-01-19;0;0;30;0;-11;1
SV;El Salvador;Chalatenango Department;SV-CH;ChIJ88EAd0ttY48RFspp9x5f7DA;2022-01-20;0;0;26;0;-12;2
SV;El Salvador;Chalatenango Department;SV-CH;ChIJ88EAd0ttY48RFspp9x5f7DA;2022-01-21;0;0;21;0;-1;0
SV;El Salvador;Chalatenango Department;SV-CH;ChIJ88EAd0ttY48RFspp9x5f7DA;2022-01-22;37;0;4;0;-2;0
SV;El Salvador;Chalatenango Department;SV-CH;ChIJ88EAd0ttY48RFspp9x5f7DA;2022-01-23;0;0;7;0;-23;0
SV;El Salvador;Chalatenango Department;SV-CH;ChIJ88EAd0ttY48RFspp9x5f7DA;2022-01-24;0;0;25;0;-10;3
SV;El Salvador;Chalatenango Department;SV-CH;ChIJ88EAd0ttY48RFspp9x5f7DA;2022-01-25;0;0;29;0;-11;2
SV;El Salvador;Chalatenango Department;SV-CH;ChIJ88EAd0ttY48RFspp9x5f7DA;2022-01-26;0;0;30;0;-11;3
SV;El Salvador;Chalatenango Department;SV-CH;ChIJ88EAd0ttY48RFspp9x5f7DA;2022-01-27;0;0;21;0;-8;2
SV;El Salvador;Chalatenango Department;SV-CH;ChIJ88EAd0ttY48RFspp9x5f7DA;2022-01-28;0;0;21;0;1;0
SV;El Salvador;Chalatenango Department;SV-CH;ChIJ88EAd0ttY48RFspp9x5f7DA;2022-01-29;0;0;10;0;-1;0
SV;El Salvador;Chalatenango Department;SV-CH;ChIJ88EAd0ttY48RFspp9x5f7DA;2022-01-30;0;0;13;0;-21;0
SV;El Salvador;Chalatenango Department;SV-CH;ChIJ88EAd0ttY48RFspp9x5f7DA;2022-01-31;0;0;37;0;-8;0
SV;El Salvador;Chalatenango Department;SV-CH;ChIJ88EAd0ttY48RFspp9x5f7DA;2022-02-01;0;0;65;0;-8;1
SV;El Salvador;Chalatenango Department;SV-CH;ChIJ88EAd0ttY48RFspp9x5f7DA;2022-02-02;0;0;36;0;-12;2
SV;El Salvador;Chalatenango Department;SV-CH;ChIJ88EAd0ttY48RFspp9x5f7DA;2022-02-03;0;0;29;0;-6;1
SV;El Salvador;Chalatenango Department;SV-CH;ChIJ88EAd0ttY48RFspp9x5f7DA;2022-02-04;0;0;24;0;2;0
SV;El Salvador;Chalatenango Department;SV-CH;ChIJ88EAd0ttY48RFspp9x5f7DA;2022-02-05;49;0;8;0;-4;0
SV;El Salvador;Chalatenango Department;SV-CH;ChIJ88EAd0ttY48RFspp9x5f7DA;2022-02-06;0;0;19;0;-19;0
SV;El Salvador;Chalatenango Department;SV-CH;ChIJ88EAd0ttY48RFspp9x5f7DA;2022-02-07;0;0;24;0;-8;1
SV;El Salvador;Chalatenango Department;SV-CH;ChIJ88EAd0ttY48RFspp9x5f7DA;2022-02-08;0;0;26;0;-7;1
SV;El Salvador;Chalatenango Department;SV-CH;ChIJ88EAd0ttY48RFspp9x5f7DA;2022-02-09;0;0;35;0;-6;0
SV;El Salvador;Chalatenango Department;SV-CH;ChIJ88EAd0ttY48RFspp9x5f7DA;2022-02-10;0;0;31;0;-3;1
SV;El Salvador;Chalatenango Department;SV-CH;ChIJ88EAd0ttY48RFspp9x5f7DA;2022-02-11;0;0;25;0;4;0
SV;El Salvador;Chalatenango Department;SV-CH;ChIJ88EAd0ttY48RFspp9x5f7DA;2022-02-12;48;0;14;0;-2;0
SV;El Salvador;Chalatenango Department;SV-CH;ChIJ88EAd0ttY48RFspp9x5f7DA;2022-02-13;0;0;5;0;-20;0
SV;El Salvador;Chalatenango Department;SV-CH;ChIJ88EAd0ttY48RFspp9x5f7DA;2022-02-14;0;0;35;0;-3;-3
SV;El Salvador;Chalatenango Department;SV-CH;ChIJ88EAd0ttY48RFspp9x5f7DA;2022-02-15;0;0;34;0;-3;0
SV;El Salvador;Chalatenango Department;SV-CH;ChIJ88EAd0ttY48RFspp9x5f7DA;2022-02-16;0;0;45;0;-2;0
SV;El Salvador;Chalatenango Department;SV-CH;ChIJ88EAd0ttY48RFspp9x5f7DA;2022-02-17;0;0;34;0;-1;-1
SV;El Salvador;Chalatenango Department;SV-CH;ChIJ88EAd0ttY48RFspp9x5f7DA;2022-02-18;0;0;39;0;6;0
SV;El Salvador;Chalatenango Department;SV-CH;ChIJ88EAd0ttY48RFspp9x5f7DA;2022-02-19;0;0;19;0;-4;0
SV;El Salvador;Chalatenango Department;SV-CH;ChIJ88EAd0ttY48RFspp9x5f7DA;2022-02-20;0;0;23;0;-17;0
SV;El Salvador;Chalatenango Department;SV-CH;ChIJ88EAd0ttY48RFspp9x5f7DA;2022-02-21;0;0;27;0;0;0
SV;El Salvador;Chalatenango Department;SV-CH;ChIJ88EAd0ttY48RFspp9x5f7DA;2022-02-22;0;0;31;0;0;0
SV;El Salvador;Chalatenango Department;SV-CH;ChIJ88EAd0ttY48RFspp9x5f7DA;2022-02-23;0;0;42;0;3;1
SV;El Salvador;Chalatenango Department;SV-CH;ChIJ88EAd0ttY48RFspp9x5f7DA;2022-02-24;0;0;35;0;3;0
SV;El Salvador;Chalatenango Department;SV-CH;ChIJ88EAd0ttY48RFspp9x5f7DA;2022-02-25;0;0;36;0;13;0
SV;El Salvador;Chalatenango Department;SV-CH;ChIJ88EAd0ttY48RFspp9x5f7DA;2022-02-26;55;0;28;0;-1;0
SV;El Salvador;Chalatenango Department;SV-CH;ChIJ88EAd0ttY48RFspp9x5f7DA;2022-02-27;0;0;17;0;-18;0
SV;El Salvador;Chalatenango Department;SV-CH;ChIJ88EAd0ttY48RFspp9x5f7DA;2022-02-28;0;0;35;0;3;0
SV;El Salvador;Chalatenango Department;SV-CH;ChIJ88EAd0ttY48RFspp9x5f7DA;2022-03-01;0;0;32;0;5;0
SV;El Salvador;Chalatenango Department;SV-CH;ChIJ88EAd0ttY48RFspp9x5f7DA;2022-03-02;0;0;30;0;7;0
SV;El Salvador;Chalatenango Department;SV-CH;ChIJ88EAd0ttY48RFspp9x5f7DA;2022-03-03;0;0;28;0;7;0
SV;El Salvador;Chalatenango Department;SV-CH;ChIJ88EAd0ttY48RFspp9x5f7DA;2022-03-04;0;0;26;0;18;0
SV;El Salvador;Chalatenango Department;SV-CH;ChIJ88EAd0ttY48RFspp9x5f7DA;2022-03-05;0;0;11;0;9;0
SV;El Salvador;Chalatenango Department;SV-CH;ChIJ88EAd0ttY48RFspp9x5f7DA;2022-03-06;0;0;5;0;-11;0
SV;El Salvador;Chalatenango Department;SV-CH;ChIJ88EAd0ttY48RFspp9x5f7DA;2022-03-07;0;0;25;0;8;4
SV;El Salvador;Chalatenango Department;SV-CH;ChIJ88EAd0ttY48RFspp9x5f7DA;2022-03-08;0;0;34;0;9;5
SV;El Salvador;Chalatenango Department;SV-CH;ChIJ88EAd0ttY48RFspp9x5f7DA;2022-03-09;0;0;37;0;12;6
SV;El Salvador;Chalatenango Department;SV-CH;ChIJ88EAd0ttY48RFspp9x5f7DA;2022-03-10;0;0;29;0;12;7
SV;El Salvador;Chalatenango Department;SV-CH;ChIJ88EAd0ttY48RFspp9x5f7DA;2022-03-11;0;0;39;0;23;0
SV;El Salvador;Chalatenango Department;SV-CH;ChIJ88EAd0ttY48RFspp9x5f7DA;2022-03-12;52;0;18;0;7;0
SV;El Salvador;Chalatenango Department;SV-CH;ChIJ88EAd0ttY48RFspp9x5f7DA;2022-03-13;0;0;7;0;-7;0
SV;El Salvador;Chalatenango Department;SV-CH;ChIJ88EAd0ttY48RFspp9x5f7DA;2022-03-14;0;0;35;0;13;0
SV;El Salvador;Chalatenango Department;SV-CH;ChIJ88EAd0ttY48RFspp9x5f7DA;2022-03-15;0;0;36;0;12;8
SV;El Salvador;Chalatenango Department;SV-CH;ChIJ88EAd0ttY48RFspp9x5f7DA;2022-03-16;0;0;43;0;17;7
SV;El Salvador;Chalatenango Department;SV-CH;ChIJ88EAd0ttY48RFspp9x5f7DA;2022-03-17;0;0;36;0;13;6
SV;El Salvador;Chalatenango Department;SV-CH;ChIJ88EAd0ttY48RFspp9x5f7DA;2022-03-18;0;0;33;0;22;0
SV;El Salvador;Chalatenango Department;SV-CH;ChIJ88EAd0ttY48RFspp9x5f7DA;2022-03-19;0;0;15;0;8;0
SV;El Salvador;Chalatenango Department;SV-CH;ChIJ88EAd0ttY48RFspp9x5f7DA;2022-03-20;0;0;15;0;-6;0
SV;El Salvador;Chalatenango Department;SV-CH;ChIJ88EAd0ttY48RFspp9x5f7DA;2022-03-21;0;0;28;0;16;8
SV;El Salvador;Chalatenango Department;SV-CH;ChIJ88EAd0ttY48RFspp9x5f7DA;2022-03-22;0;0;32;0;16;8
SV;El Salvador;Chalatenango Department;SV-CH;ChIJ88EAd0ttY48RFspp9x5f7DA;2022-03-23;0;0;34;0;18;6
SV;El Salvador;Chalatenango Department;SV-CH;ChIJ88EAd0ttY48RFspp9x5f7DA;2022-03-24;0;0;27;0;14;7
SV;El Salvador;Chalatenango Department;SV-CH;ChIJ88EAd0ttY48RFspp9x5f7DA;2022-03-25;0;0;32;0;25;0
SV;El Salvador;Chalatenango Department;SV-CH;ChIJ88EAd0ttY48RFspp9x5f7DA;2022-03-26;0;0;20;0;10;0
SV;El Salvador;Chalatenango Department;SV-CH;ChIJ88EAd0ttY48RFspp9x5f7DA;2022-03-27;0;0;5;0;-6;0
SV;El Salvador;Chalatenango Department;SV-CH;ChIJ88EAd0ttY48RFspp9x5f7DA;2022-03-28;0;0;28;0;16;0
